id,split
scene_9187,train
scene_9188,train
scene_9189,train
scene_919,train
scene_9190,train
scene_9191,train
scene_9192,train
scene_9193,train
scene_9194,train
scene_9195,train
scene_9196,train
scene_9197,train
scene_9199,train
scene_920,train
scene_9200,train
scene_9201,train
scene_9202,train
scene_9203,train
scene_9204,train
scene_9205,train
scene_9206,train
scene_9207,train
scene_9208,val
scene_9209,train
scene_921,train
scene_9210,val
scene_9211,val
scene_9212,train
scene_9213,train
scene_9214,train
scene_9215,train
scene_9216,train
scene_9217,train
scene_9218,train
scene_9219,train
scene_922,val
scene_9220,val
scene_9221,train
scene_9222,train
scene_9223,train
scene_9224,train
scene_9225,val
scene_9226,train
scene_9227,train
scene_9228,train
scene_9229,val
scene_923,train
scene_9230,train
scene_9231,train
scene_9232,train
scene_9233,train
scene_9234,train
scene_9235,train
scene_9236,train
scene_9237,train
scene_9238,train
scene_9239,train
scene_924,train
scene_9240,train
scene_9241,train
scene_9242,train
scene_9243,train
scene_9244,train
scene_9245,train
scene_9246,train
scene_9247,train
scene_9248,train
scene_9249,train
scene_925,train
scene_9250,train
scene_9251,train
scene_9252,train
scene_9253,train
scene_9254,train
scene_9255,train
scene_9257,train
scene_9258,train
scene_9259,train
scene_926,train
scene_9260,train
scene_9261,val
scene_9262,train
scene_9263,train
scene_9264,train
scene_9265,train
scene_9266,val
scene_9267,train
scene_9268,val
scene_9269,train
scene_927,train
scene_9270,train
scene_9271,train
scene_9272,train
scene_9273,train
scene_9274,train
scene_9275,train
scene_9276,train
scene_9277,train
scene_9278,train
scene_9279,train
scene_928,train
scene_9280,train
scene_9281,train
scene_9282,train
scene_9283,train
scene_9284,train
scene_9285,train
scene_9286,train
scene_9287,train
scene_9289,train
scene_929,train
scene_9290,train
scene_9291,train
scene_9292,train
scene_9293,train
scene_9294,train
scene_9295,train
scene_9296,train
scene_9297,train
scene_9298,train
scene_9299,val
scene_930,train
scene_9300,train
scene_9302,train
scene_9303,train
scene_9304,train
scene_9305,val
scene_9306,train
scene_9307,train
scene_9308,train
scene_9309,train
scene_931,train
scene_9310,train
scene_9311,train
scene_9312,val
scene_9313,train
scene_9314,train
scene_9315,train
scene_9316,train
scene_9317,train
scene_9318,train
scene_9319,train
scene_932,train
scene_9320,train
scene_9321,train
scene_9322,train
scene_9323,train
scene_9324,train
scene_9325,train
scene_9326,train
scene_9327,train
scene_9328,train
scene_9329,train
scene_933,train
scene_9330,train
scene_9331,train
scene_9332,train
scene_9333,val
scene_9334,train
scene_9335,train
scene_9336,train
scene_9337,val
scene_9338,train
scene_9339,train
scene_934,train
scene_9340,train
scene_9341,train
scene_9342,train
scene_9343,train
scene_9344,train
scene_9345,train
scene_9346,train
scene_9347,train
scene_9348,train
scene_9349,train
scene_935,train
scene_9350,train
scene_9351,train
scene_9352,train
scene_9353,train
scene_9354,train
scene_9355,val
scene_9356,train
scene_9357,train
scene_9358,train
scene_9359,train
scene_936,val
scene_9360,train
scene_9361,train
scene_9362,train
scene_9364,train
scene_9365,train
scene_9366,train
scene_9367,train
scene_9368,train
scene_9369,train
scene_937,train
scene_9370,train
scene_9371,train
scene_9372,train
scene_9373,train
scene_9374,train
scene_9375,train
scene_9376,train
scene_9377,train
scene_9378,val
scene_9379,train
scene_938,train
scene_9380,train
scene_9381,val
scene_9382,train
scene_9383,train
scene_9384,train
scene_9385,train
scene_9386,train
scene_9387,train
scene_9388,train
scene_9389,train
scene_939,train
scene_9390,train
scene_9391,train
scene_9392,train
scene_9393,train
scene_9394,train
scene_9395,train
scene_9396,train
scene_9397,train
scene_9398,train
scene_9399,train
scene_940,train
scene_9400,train
scene_9401,train
scene_9402,val
scene_9403,train
scene_9404,train
scene_9405,train
scene_9406,val
scene_9407,val
scene_9408,train
scene_9409,train
scene_941,train
scene_9410,train
scene_9411,val
scene_9413,train
scene_9414,train
scene_9415,train
scene_9416,train
scene_9417,train
scene_9418,train
scene_9419,train
scene_942,train
scene_9420,train
scene_9421,train
scene_9422,train
scene_9423,train
scene_9424,val
scene_9425,train
scene_9426,train
scene_9427,train
scene_9428,train
scene_9429,train
scene_943,val
scene_9430,train
scene_9431,train
scene_9432,train
scene_9433,train
scene_9434,train
scene_9435,train
scene_9436,train
scene_9437,train
scene_9438,train
scene_9439,train
scene_944,train
scene_9440,train
scene_9441,train
scene_9442,train
scene_9443,val
scene_9444,train
scene_9445,train
scene_9446,train
scene_9447,train
scene_9448,train
scene_9449,train
scene_945,train
scene_9450,train
scene_9451,train
scene_9452,train
scene_9453,train
scene_9454,train
scene_9455,train
scene_9456,train
scene_9457,train
scene_9458,train
scene_9459,train
scene_946,train
scene_9460,train
scene_9461,val
scene_9462,val
scene_9463,train
scene_9464,train
scene_9465,train
scene_9466,train
scene_9467,train
scene_9468,train
scene_9469,train
scene_947,train
scene_9470,val
scene_9471,train
scene_9472,train
scene_9473,train
scene_9474,train
scene_9475,train
scene_9476,train
scene_9477,train
scene_9478,val
scene_9479,train
scene_948,train
scene_9480,val
scene_9481,train
scene_9482,train
scene_9483,train
scene_9484,train
scene_9485,train
scene_9486,val
scene_9487,val
scene_9489,train
scene_949,train
scene_9491,train
scene_9492,train
scene_9493,train
scene_9494,train
scene_9495,train
scene_9496,train
scene_9497,train
scene_9498,train
scene_9499,train
scene_950,train
scene_9500,train
scene_9501,train
scene_9502,train
scene_9503,train
scene_9504,train
scene_9505,train
scene_9506,train
scene_9507,train
scene_9508,train
scene_9509,train
scene_951,train
scene_9510,train
scene_9511,train
scene_9512,train
scene_9513,train
scene_9514,val
scene_9515,train
scene_9516,val
scene_9517,train
scene_9518,train
scene_9519,train
scene_952,train
scene_9520,train
scene_9521,train
scene_9522,train
scene_9523,val
scene_9524,train
scene_9525,train
scene_9526,train
scene_9527,train
scene_9528,train
scene_9529,train
scene_953,train
scene_9530,train
scene_9531,train
scene_9532,train
scene_9533,train
scene_9534,train
scene_9535,val
scene_9536,val
scene_9537,train
scene_9538,train
scene_9539,train
scene_954,train
scene_9540,train
scene_9541,train
scene_9542,train
scene_9544,train
scene_9545,train
scene_9546,train
scene_9547,train
scene_9548,train
scene_9549,train
scene_955,train
scene_9550,val
scene_9551,train
scene_9552,train
scene_9554,train
scene_9555,train
scene_9557,train
scene_9558,train
scene_9559,train
scene_956,train
scene_9560,val
scene_9561,val
scene_9562,train
scene_9563,val
scene_9564,train
scene_9565,train
scene_9566,train
scene_9567,train
scene_9568,train
scene_9569,train
scene_9570,train
scene_9571,val
scene_9572,train
scene_9573,val
scene_9574,train
scene_9575,train
scene_9576,train
scene_9577,train
scene_9579,train
scene_958,train
scene_9580,train
scene_9581,train
scene_9582,train
scene_9583,train
scene_9584,train
scene_9585,val
scene_9586,train
scene_9587,train
scene_9588,train
scene_9589,train
scene_9590,train
scene_9591,train
scene_9592,train
scene_9593,val
scene_9594,train
scene_9595,train
scene_9596,train
scene_9597,train
scene_9598,train
scene_9599,train
scene_960,train
scene_9600,train
scene_9601,train
scene_9602,train
scene_9603,train
scene_9604,train
scene_9605,train
scene_9606,train
scene_9607,train
scene_9608,train
scene_9609,train
scene_961,val
scene_9610,train
scene_9611,train
scene_9612,train
scene_9613,train
scene_9614,train
scene_9615,train
scene_9616,train
scene_9617,train
scene_9618,train
scene_9619,train
scene_962,train
scene_9620,train
scene_9621,train
scene_9622,train
scene_9623,train
scene_9624,train
scene_9625,train
scene_9626,val
scene_9627,train
scene_9628,train
scene_9629,train
scene_963,train
scene_9630,val
scene_9631,train
scene_9632,train
scene_9633,train
scene_9634,train
scene_9637,train
scene_9638,train
scene_9639,train
scene_964,val
scene_9640,val
scene_9641,train
scene_9642,train
scene_9643,train
scene_9644,train
scene_9645,train
scene_9646,val
scene_9647,train
scene_9648,train
scene_9649,train
scene_965,train
scene_9650,train
scene_9651,train
scene_9652,train
scene_9653,train
scene_9654,train
scene_9655,train
scene_9656,train
scene_9657,val
scene_9658,train
scene_9659,train
scene_966,val
scene_9660,train
scene_9661,train
scene_9662,train
scene_9663,train
scene_9664,train
scene_9665,train
scene_9666,train
scene_9667,train
scene_9668,train
scene_9669,train
scene_967,train
scene_9670,train
scene_9671,train
scene_9672,train
scene_9673,train
scene_9674,train
scene_9675,train
scene_9676,val
scene_9677,train
scene_9678,train
scene_9679,train
scene_968,train
scene_9681,train
scene_9682,train
scene_9683,train
scene_9684,train
scene_9685,train
scene_9686,train
scene_9687,train
scene_9688,train
scene_9689,train
scene_969,train
scene_9690,train
scene_9691,train
scene_9692,train
scene_9693,train
scene_9694,train
scene_9695,val
scene_9696,train
scene_9698,train
scene_9699,train
scene_970,train
scene_9700,train
scene_9701,train
scene_9702,train
scene_9703,train
scene_9705,train
scene_9706,train
scene_9707,train
scene_9708,train
scene_9709,train
scene_971,train
scene_9710,train
scene_9711,train
scene_9712,train
scene_9713,train
scene_9714,train
scene_9715,train
scene_9716,train
scene_9717,train
scene_9718,train
scene_9719,train
scene_972,train
scene_9720,train
scene_9722,train
scene_9723,train
scene_9724,train
scene_9725,train
scene_9726,train
scene_9727,train
scene_9728,train
scene_9729,train
scene_973,train
scene_9730,val
scene_9731,train
scene_9732,train
scene_9733,train
scene_9734,train
scene_9735,train
scene_9736,train
scene_9737,train
scene_9738,train
scene_9739,train
scene_974,val
scene_9740,val
scene_9741,train
scene_9742,train
scene_9743,train
scene_9744,train
scene_9745,val
scene_9746,train
scene_9747,train
scene_9748,train
scene_975,train
scene_9750,train
scene_9751,train
scene_9752,train
scene_9753,train
scene_9754,train
scene_9755,train
scene_9756,train
scene_9757,train
scene_9758,train
scene_9759,train
scene_976,train
scene_9760,train
scene_9761,val
scene_9762,train
scene_9763,train
scene_9764,train
scene_9765,train
scene_9766,train
scene_9768,train
scene_9769,train
scene_977,train
scene_9770,train
scene_9771,train
scene_9772,train
scene_9773,train
scene_9774,val
scene_9775,train
scene_9776,val
scene_9777,val
scene_9778,val
scene_9779,train
scene_978,train
scene_9780,train
scene_9781,train
scene_9782,val
scene_9783,train
scene_9784,train
scene_9785,train
scene_9786,train
scene_9787,train
scene_9788,train
scene_9789,train
scene_979,train
scene_9790,train
scene_9791,train
scene_9792,train
scene_9793,train
scene_9794,val
scene_9795,train
scene_9796,train
scene_9797,train
scene_9798,train
scene_9799,train
scene_980,train
scene_9800,val
scene_9801,train
scene_9802,train
scene_9803,train
scene_9804,train
scene_9805,train
scene_9806,train
scene_9807,train
scene_9808,train
scene_9809,train
scene_981,train
scene_9810,train
scene_9811,train
scene_9812,val
scene_9813,train
scene_9814,train
scene_9815,train
scene_9816,train
scene_9817,train
scene_9818,train
scene_9819,train
scene_982,train
scene_9820,train
scene_9821,train
scene_9822,train
scene_9823,train
scene_9824,train
scene_9825,train
scene_9826,train
scene_9827,val
scene_9828,train
scene_9829,train
scene_983,val
scene_9830,train
scene_9831,train
scene_9832,train
scene_9833,train
scene_9834,train
scene_9835,train
scene_9836,train
scene_9837,train
scene_9838,train
scene_9839,train
scene_984,train
scene_9840,train
scene_9841,train
scene_9842,train
scene_9844,train
scene_9845,train
scene_9846,train
scene_9847,train
scene_9848,train
scene_9849,val
scene_985,train
scene_9850,train
scene_9851,train
scene_9852,train
scene_9853,train
scene_9854,train
scene_9855,train
scene_9856,train
scene_9857,train
scene_9858,train
scene_9859,train
scene_986,train
scene_9860,train
scene_9861,train
scene_9862,train
scene_9863,train
scene_9864,train
scene_9865,train
scene_9866,train
scene_9867,val
scene_9868,train
scene_9869,train
scene_987,train
scene_9870,train
scene_9871,train
scene_9872,train
scene_9873,train
scene_9874,train
scene_9875,train
scene_9876,train
scene_9877,train
scene_9878,train
scene_9879,train
scene_988,train
scene_9880,train
scene_9881,train
scene_9882,train
scene_9883,train
scene_9884,train
scene_9885,train
scene_9886,train
scene_9887,train
scene_9888,train
scene_9889,train
scene_989,train
scene_9890,val
scene_9891,train
scene_9892,train
scene_9893,train
scene_9894,train
scene_9895,train
scene_9896,train
scene_9897,train
scene_9898,train
scene_9899,train
scene_990,train
scene_9900,train
scene_9901,train
scene_9902,train
scene_9903,train
scene_9904,train
scene_9905,val
scene_9906,train
scene_9908,train
scene_9909,train
scene_991,train
scene_9910,train
scene_9911,train
scene_9912,val
scene_9913,train
scene_9914,train
scene_9915,train
scene_9916,train
scene_9917,train
scene_9918,train
scene_9919,train
scene_992,train
scene_9920,train
scene_9921,val
scene_9922,train
scene_9923,train
scene_9924,train
scene_9925,train
scene_9926,train
scene_9927,train
scene_9928,train
scene_9929,train
scene_993,train
scene_9930,val
scene_9933,train
scene_9934,train
scene_9935,train
scene_9936,train
scene_9937,train
scene_9938,val
scene_9939,train
scene_994,train
scene_9940,train
scene_9941,train
scene_9942,train
scene_9943,train
scene_9944,val
scene_9945,train
scene_9946,train
scene_9947,train
scene_9948,val
scene_9949,train
scene_995,val
scene_9950,train
scene_9951,train
scene_9952,train
scene_9954,train
scene_9955,val
scene_9956,train
scene_9957,train
scene_9958,train
scene_9959,train
scene_996,train
scene_9960,train
scene_9961,val
scene_9962,train
scene_9963,train
scene_9964,train
scene_9965,train
scene_9966,train
scene_9967,train
scene_9968,train
scene_9969,val
scene_997,train
scene_9970,train
scene_9971,val
scene_9972,train
scene_9973,train
scene_9974,train
scene_9975,train
scene_9976,val
scene_9977,train
scene_9978,train
scene_9979,train
scene_998,train
scene_9981,train
scene_9982,train
scene_9983,train
scene_9984,train
scene_9985,train
scene_9986,train
scene_9987,train
scene_9988,train
scene_9989,train
scene_999,train
scene_9990,train
scene_9991,train
scene_9992,train
scene_9993,train
scene_9994,train
scene_9995,train
scene_9996,train
scene_9997,train
scene_9998,train
scene_9999,val
